Seq,LV,Word,Britanico
2970,B2,inflation,ɪnˈfleɪʃən
2971,B2,info,ˈɪnfəʊ
2972,B2,infrastructure,ˈɪnfrəˌstrʌkʧə
2973,B2,inhabitant,ɪnˈhæbɪtənt
2974,B2,initiative,ɪˈnɪʃɪətɪv
2975,B2,ink,ɪŋk
2976,B2,innovation,ˌɪnəʊˈveɪʃən
2977,B2,input,ˈɪnpʊt
2978,B2,insight,ˈɪnsaɪt
2979,B2,inspector,ɪnˈspɛktə
2980,B2,installation,ˌɪnstəˈleɪʃən
2981,B2,instance,ˈɪnstəns
2982,B2,institute,ˈɪnstɪtjuːt
2983,B2,institution,ˌɪnstɪˈtjuːʃən
2984,B2,insurance,ɪnˈʃʊərəns
2985,B2,interaction,ˌɪntərˈækʃən
2986,B2,interpretation,ɪnˌtɜːprɪˈteɪʃən
2987,B2,interval,ˈɪntəvəl
2988,B2,invasion,ɪnˈveɪʒən
2989,B2,investigation,ɪnˌvɛstɪˈgeɪʃən
2990,B2,investment,ɪnˈvɛstmənt
2991,B2,investor,ɪnˈvɛstə
2992,B2,jet,ʤɛt
2993,B2,joint,ʤɔɪnt
2994,B2,journalism,ˈʤɜːnəlɪzm
2995,B2,joy,ʤɔɪ
2996,B2,judgement,ˈʤʌʤmənt
2997,B2,jury,ˈʤʊəri
2998,B2,justice,ˈʤʌstɪs
2999,B2,kit,kɪt
3000,B2,labour,ˈleɪbə
3001,B2,ladder,ˈlædə
3002,B2,landing,ˈlændɪŋ
3003,B2,landscape,ˈlænskeɪp
3004,B2,lane,leɪn
3005,B2,leadership,ˈliːdəʃɪp
3006,B2,leaflet,ˈliːflɪt
3007,B2,league,liːg
3008,B2,legend,ˈlɛʤənd
3009,B2,lens,lɛnz
3010,B2,licence,ˈlaɪsəns
3011,B2,lifetime,ˈlaɪftaɪm
3012,B2,lighting,ˈlaɪtɪŋ
3013,B2,limitation,ˌlɪmɪˈteɪʃən
3014,B2,litre,ˈliːtə
3015,B2,litter,ˈlɪtə
3016,B2,loan,ləʊn
3017,B2,logo,ˈləʊgəʊ / ˈlɒgəʊ
3018,B2,lord,lɔːd
3019,B2,lottery,ˈlɒtəri
3020,B2,lung,lʌŋ
3021,B2,lyric,ˈlɪrɪk
3022,B2,majority,məˈʤɒrɪti
3023,B2,make-up,ˈmeɪkʌp
3024,B2,making,ˈmeɪkɪŋ
3025,B2,manufacturing,ˌmænjʊˈfækʧərɪŋ
3026,B2,marathon,ˈmərəθən
3027,B2,margin,ˈmɑːʤɪn
3028,B2,marker,ˈmɑːkə
3029,B2,mass,mæs
3030,B2,maximum,ˈmæksɪməm
3031,B2,mayor,meə
3032,B2,means,miːnz
3033,B2,measurement,ˈmɛʒəmənt
3034,B2,mechanic,mɪˈkænɪk
3035,B2,mechanism,ˈmɛkənɪzm
3036,B2,medal,ˈmɛdl
3037,B2,medication,ˌmɛdɪˈkeɪʃən
3038,B2,membership,ˈmɛmbəʃɪp
3039,B2,metaphor,ˈmɛtəfə
3040,B2,military,ˈmɪlɪtəri
3041,B2,miner,ˈmaɪnə
3042,B2,mineral,ˈmɪnərəl
3043,B2,minimum,ˈmɪnɪməm
3044,B2,minister,ˈmɪnɪstə
3045,B2,minority,maɪˈnɒrɪti
3046,B2,mission,ˈmɪʃən
3047,B2,mode,məʊd
3048,B2,monster,ˈmɒnstə
3049,B2,monument,ˈmɒnjʊmənt
3050,B2,moral,ˈmɒrəl
3051,B2,mortgage,ˈmɔːgɪʤ
3052,B2,mosque,mɒsk
3053,B2,motion,ˈməʊʃən
3054,B2,motivation,ˌməʊtɪˈveɪʃən
3055,B2,motor,ˈməʊtə
3056,B2,myth,mɪθ
3057,B2,navigation,ˌnævɪˈgeɪʃən
3058,B2,necessity,nɪˈsɛsɪti
3059,B2,negotiation,nɪˌgəʊʃɪˈeɪʃən
3060,B2,nerve,nɜːv
3061,B2,nightmare,ˈnaɪtmeə
3062,B2,norm,nɔːm
3063,B2,notebook,ˈnəʊtbʊk
3064,B2,notion,ˈnəʊʃən
3065,B2,novelist,ˈnɒvəlɪst
3066,B2,nutrition,nju(ː)ˈtrɪʃən
3067,B2,obesity,əʊˈbiːsɪti
3068,B2,objective,əbˈʤɛktɪv
3069,B2,obligation,ˌɒblɪˈgeɪʃən
3070,B2,observation,ˌɒbzə(ː)ˈveɪʃən
3071,B2,observer,əbˈzɜːvə
3072,B2,obstacle,ˈɒbstəkl
3073,B2,occupation,ˌɒkjʊˈpeɪʃən
3074,B2,offence,əˈfɛns
3075,B2,offender,əˈfɛndə
3076,B2,opening,ˈəʊpnɪŋ
3077,B2,opera,ˈɒpərə
3078,B2,operator,ˈɒpəreɪtə
3079,B2,opponent,əˈpəʊnənt
3080,B2,opposition,ˌɒpəˈzɪʃən
3081,B2,orchestra,ˈɔːkɪstrə
3082,B2,organ,ˈɔːgən
3083,B2,origin,ˈɒrɪʤɪn
3084,B2,outcome,ˈaʊtkʌm
3085,B2,outfit,ˈaʊtfɪt
3086,B2,output,ˈaʊtpʊt
3087,B2,ownership,ˈəʊnəʃɪp
3088,B2,oxygen,ˈɒksɪʤən
3089,B2,packet,ˈpækɪt
3090,B2,palm,pɑːm
3091,B2,panel,ˈpænl
3092,B2,panic,ˈpænɪk
3093,B2,parade,pəˈreɪd
3094,B2,parallel,ˈpærəlɛl
3095,B2,parliament,ˈpɑːləmənt
3096,B2,participant,pɑːˈtɪsɪpənt
3097,B2,participation,pɑːˌtɪsɪˈpeɪʃən
3098,B2,partnership,ˈpɑːtnəʃɪp
3099,B2,passage,ˈpæsɪʤ
3100,B2,password,ˈpɑːswɜːd
3101,B2,patience,ˈpeɪʃəns
3102,B2,peer,pɪə
3103,B2,penalty,ˈpɛnlti
3104,B2,pension,ˈpɛnʃən / pɑːnˈsjəʊn
3105,B2,perception,pəˈsɛpʃən
3106,B2,perspective,pəˈspɛktɪv
3107,B2,phase,feɪz
3108,B2,phenomenon,fɪˈnɒmɪnən
3109,B2,philosophy,fɪˈlɒsəfi
3110,B2,pill,pɪl
3111,B2,pitch,pɪʧ
3112,B2,pity,ˈpɪti
3113,B2,placement,ˈpleɪsmənt
3114,B2,popularity,ˌpɒpjʊˈlærɪti
3115,B2,portion,ˈpɔːʃən
3116,B2,potential,pəʊˈtɛnʃəl
3117,B2,preference,ˈprɛfərəns
3118,B2,preparation,ˌprɛpəˈreɪʃən
3119,B2,presence,ˈprɛzns
3120,B2,pride,praɪd
3121,B2,principle,ˈprɪnsəpl
3122,B2,priority,praɪˈɒrɪti
3123,B2,privacy,ˈprɪvəsi
3124,B2,probability,ˌprɒbəˈbɪlɪti
3125,B2,procedure,prəˈsiːʤə
3126,B2,programming,ˈprəʊgræmɪŋ
3127,B2,promotion,prəˈməʊʃən
3128,B2,proof,pruːf
3129,B2,proportion,prəˈpɔːʃən
3130,B2,proposal,prəˈpəʊzəl
3131,B2,prospect,ˈprɒspɛkt / prəsˈpɛkt
3132,B2,protection,prəˈtɛkʃən
3133,B2,protein,ˈprəʊtiːn
3134,B2,protester,ˈprəʊtɛstə / prəˈtɛstə
3135,B2,psychologist,saɪˈkɒləʤɪst
3136,B2,psychology,saɪˈkɒləʤi
3137,B2,publication,ˌpʌblɪˈkeɪʃən
3138,B2,publicity,pʌbˈlɪsɪti
3139,B2,publishing,ˈpʌblɪʃɪŋ
3140,B2,punk,pʌŋk
3141,B2,pupil,ˈpjuːpl
3142,B2,pursuit,pəˈsjuːt
3143,B2,puzzle,ˈpʌzl
3144,B2,questionnaire,ˌkwɛstɪəˈneə
3145,B2,racism,ˈreɪsɪzm
3146,B2,racist,ˈreɪsɪst
3147,B2,radiation,ˌreɪdɪˈeɪʃən
3148,B2,rail,reɪl
3149,B2,rat,ræt
3150,B2,rating,ˈreɪtɪŋ
3151,B2,receiver,rɪˈsiːvə
3152,B2,recession,rɪˈsɛʃən
3153,B2,recognition,ˌrɛkəgˈnɪʃən
3154,B2,recovery,rɪˈkʌvəri
3155,B2,recruitment,rɪˈkruːtmənt
3156,B2,reduction,rɪˈdʌkʃən
3157,B2,referee,ˌrɛfəˈriː
3158,B2,refugee,ˌrɛfju(ː)ˈʤiː
3159,B2,registration,ˌrɛʤɪsˈtreɪʃən
3160,B2,regulation,ˌrɛgjʊˈleɪʃən
3161,B2,relief,rɪˈliːf
3162,B2,reporting,rɪˈpɔːtɪŋ
3163,B2,representative,ˌrɛprɪˈzɛntətɪv
3164,B2,reputation,ˌrɛpju(ː)ˈteɪʃən
3165,B2,requirement,rɪˈkwaɪəmənt
3166,B2,resident,ˈrɛzɪdənt
3167,B2,resolution,ˌrɛzəˈluːʃən
3168,B2,resort,rɪˈzɔːt
3169,B2,restriction,rɪsˈtrɪkʃən
3170,B2,retail,ˈriːteɪl / riːˈteɪl
3171,B2,retirement,rɪˈtaɪəmənt
3172,B2,revenue,ˈrɛvɪnjuː
3173,B2,revision,rɪˈvɪʒən
3174,B2,revolution,ˌrɛvəˈluːʃən
3175,B2,rhythm,ˈrɪðəm
3176,B2,rival,ˈraɪvəl
3177,B2,robbery,ˈrɒbəri
3178,B2,rocket,ˈrɒkɪt
3179,B2,romance,rəʊˈmæns
3180,B2,root,ruːt
3181,B2,rose,rəʊz
3182,B2,rubber,ˈrʌbə
3183,B2,satellite,ˈsætəlaɪt
3184,B2,satisfaction,ˌsætɪsˈfækʃən
3185,B2,saving,ˈseɪvɪŋ
3186,B2,scale,skeɪl
3187,B2,scandal,ˈskændl
3188,B2,scenario,sɪˈnɑːrɪəʊ
3189,B2,scheme,skiːm
3190,B2,scholar,ˈskɒlə
3191,B2,scholarship,ˈskɒləʃɪp
3192,B2,screening,ˈskriːnɪŋ
3193,B2,sector,ˈsɛktə
3194,B2,seeker,ˈsiːkə
3195,B2,selection,sɪˈlɛkʃən
3196,B2,self,sɛlf
3197,B2,seminar,ˈsɛmɪnɑː
3198,B2,sequence,ˈsiːkwəns
3199,B2,session,ˈsɛʃən
3200,B2,settler,ˈsɛtlə
3201,B2,shade,ʃeɪd
3202,B2,shadow,ˈʃædəʊ
3203,B2,shame,ʃeɪm
3204,B2,shooting,ˈʃuːtɪŋ
3205,B2,shore,ʃɔː
3206,B2,shortage,ˈʃɔːtɪʤ
3207,B2,shot,ʃɒt
3208,B2,sibling,ˈsɪblɪŋ
3209,B2,signature,ˈsɪgnɪʧə
3210,B2,significance,sɪgˈnɪfɪkəns
3211,B2,silence,ˈsaɪləns
3212,B2,silk,sɪlk
3213,B2,skull,skʌl
3214,B2,slave,sleɪv
3215,B2,slogan,ˈsləʊgən
3216,B2,soul,səʊl
3217,B2,specialist,ˈspɛʃəlɪst
3218,B2,species,ˈspiːʃiːz
3219,B2,spectator,spɛkˈteɪtə
3220,B2,speculation,ˌspɛkjʊˈleɪʃən
3221,B2,spite,spaɪt
3222,B2,spokesman,ˈspəʊksmən
3223,B2,spokesperson,ˈspəʊksˌpɜːs(ə)n
3224,B2,spokeswoman,ˈspəʊksˌwʊmən
3225,B2,sponsorship,ˈspɒnsəʃɪp
3226,B2,stall,stɔːl
3227,B2,stance,stɑːns
3228,B2,status,ˈsteɪtəs
3229,B2,steam,stiːm
3230,B2,steel,stiːl
3231,B2,stock,stɒk
3232,B2,stream,striːm
3233,B2,stroke,strəʊk
3234,B2,suburb,ˈsʌbɜːb
3235,B2,suffering,ˈsʌfərɪŋ
3236,B2,surgeon,ˈsɜːʤən
3237,B2,surgery,ˈsɜːʤəri
3238,B2,survival,səˈvaɪvəl
3239,B2,survivor,səˈvaɪvə
3240,B2,sympathy,ˈsɪmpəθi
3241,B2,tag,tæg
3242,B2,tale,teɪl
3243,B2,tank,tæŋk
3244,B2,teens,tiːnz
3245,B2,temple,ˈtɛmpl
3246,B2,tendency,ˈtɛndənsi
3247,B2,tension,ˈtɛnʃən
3248,B2,terminal,ˈtɜːmɪnl
3249,B2,terms,tɜːmz
3250,B2,territory,ˈtɛrɪtəri
3251,B2,terror,ˈtɛrə
3252,B2,terrorism,ˈtɛrərɪzm
3253,B2,terrorist,ˈtɛrərɪst
3254,B2,testing,ˈtɛstɪŋ
3255,B2,textbook,ˈtɛkstbʊk
3256,B2,theft,θɛft
3257,B2,therapist,ˈθɛrəpɪst
3258,B2,therapy,ˈθɛrəpi
3259,B2,thesis,ˈθiːsɪs / ˈθɛsɪs
3260,B2,threat,θrɛt
3261,B2,thumb,θʌm
3262,B2,timing,ˈtaɪmɪŋ
3263,B2,tissue,ˈtɪʃuː
3264,B2,ton,tʌn / tɔːŋ
3265,B2,tone,təʊn
3266,B2,tonne,tʌn
3267,B2,tournament,ˈtʊənəmənt
3268,B2,trading,ˈtreɪdɪŋ
3269,B2,tragedy,ˈtræʤɪdi
3270,B2,trait,treɪt / treɪ
3271,B2,transition,trænˈsɪʒən
3272,B2,transportation,ˌtrænspɔːˈteɪʃən
3273,B2,treasure,ˈtrɛʒə
3274,B2,trial,ˈtraɪəl
3275,B2,tribe,traɪb
3276,B2,troop,truːp
3277,B2,tsunami,tsuːˈnɑːmi
3278,B2,tune,tjuːn
3279,B2,tunnel,ˈtʌnl
3280,B2,uncertainty,ʌnˈsɜːtnti
3281,B2,unity,ˈjuːnɪti
3282,B2,universe,ˈjuːnɪvɜːs
3283,B2,usage,ˈjuːzɪʤ
3284,B2,variation,ˌveərɪˈeɪʃən
3285,B2,venue,ˈvɛnjuː
3286,B2,victory,ˈvɪktəri
3287,B2,viewpoint,ˈvjuːpɔɪnt
3288,B2,violence,ˈvaɪələns
3289,B2,visa,ˈviːzə
3290,B2,vision,ˈvɪʒən
3291,B2,vitamin,ˈvɪtəmɪn
3292,B2,volume,ˈvɒljʊm
3293,B2,voting,ˈvəʊtɪŋ
3294,B2,wage,weɪʤ
3295,B2,warming,ˈwɔːmɪŋ
3296,B2,weakness,ˈwiːknɪs
3297,B2,wealth,wɛlθ
3298,B2,welfare,ˈwɛlfeə
3299,B2,wheat,wiːt
3300,B2,wildlife,ˈwaɪldlaɪf
3301,B2,wire,ˈwaɪə
3302,B2,wisdom,ˈwɪzdəm
3303,B2,workforce,ˈwɜːkˌfɔːs
3304,B2,workplace,ˈwɜːkˌpleɪs
3305,B2,workshop,ˈwɜːkʃɒp
3306,B2,worm,wɜːm
3307,B2,wrist,rɪst
3308,B2,zone,zəʊn
3309,B2,whereas,weərˈæz
3310,B2,wherever,weərˈɛvə
3311,B2,whilst,waɪlst
3312,B2,accidentally,ˌæksɪˈdɛntəli
3313,B2,accurately,ˈækjʊrɪtli
3314,B2,additionally,əˈdɪʃənli
3315,B2,adequately,ˈædɪkwɪtli
3316,B2,afterwards,ˈɑːftəwədz
3317,B2,altogether,ˌɔːltəˈgɛðə
3318,B2,annually,ˈænjʊəli
3319,B2,apparently,əˈpærəntli
3320,B2,appropriately,əˈprəʊprɪɪtli
3321,B2,aside,əˈsaɪd
3322,B2,automatically,ˌɔːtəˈmætɪkəli
3323,B2,barely,ˈbeəli
3324,B2,basically,ˈbeɪsɪkəli
3325,B2,briefly,ˈbriːfli
3326,B2,broadly,ˈbrɔːdli
3327,B2,closely,ˈkləʊsli
3328,B2,commonly,ˈkɒmənli
3329,B2,consequently,ˈkɒnsɪkwəntli
3330,B2,considerably,kənˈsɪdərəbli
3331,B2,consistently,kənˈsɪstəntli
3332,B2,constantly,ˈkɒnstəntli
3333,B2,critically,ˈkrɪtɪkəli
3334,B2,deeply,ˈdiːpli
3335,B2,deliberately,dɪˈlɪbərɪtli
3336,B2,desperately,ˈdɛspərɪtli
3337,B2,downwards,ˈdaʊnwədz
3338,B2,dramatically,drəˈmætɪk(ə)li
3339,B2,efficiently,ɪˈfɪʃəntli
3340,B2,elsewhere,ˈɛlsˈweə
3341,B2,emotionally,ɪˈməʊʃənli
3342,B2,entirely,ɪnˈtaɪəli
3343,B2,essentially,ɪˈsɛnʃəli
3344,B2,extensively,ɪksˈtɛnsɪvli
3345,B2,firmly,ˈfɜːmli
3346,B2,formerly,ˈfɔːməli
3347,B2,freely,ˈfriːli
3348,B2,full-time,fʊl-taɪm
3349,B2,fully,ˈfʊli
3350,B2,fundamentally,ˌfʌndəˈmɛntli
3351,B2,furthermore,ˈfɜːðəˈmɔː
3352,B2,genuinely,ˈʤɛnjʊɪnli
3353,B2,gradually,ˈgrædjʊəli
3354,B2,greatly,ˈgreɪtli
3355,B2,hence,hɛns
3356,B2,hopefully,ˈhəʊpfʊli
3357,B2,increasingly,ɪnˈkriːsɪŋli
3358,B2,initially,ɪˈnɪʃəli
3359,B2,instantly,ˈɪnstəntli
3360,B2,largely,ˈlɑːʤli
3361,B2,lately,ˈleɪtli
3362,B2,likewise,ˈlaɪkwaɪz
3363,B2,literally,ˈlɪtərəli
3364,B2,long-term,ˈlɒŋtɜːm
3365,B2,moreover,mɔːˈrəʊvə
3366,B2,nearby,ˈnɪəbaɪ
3367,B2,nevertheless,ˌnɛvəðəˈlɛs
3368,B2,newly,ˈnjuːli
3369,B2,nowadays,ˈnaʊədeɪz
3370,B2,occasionally,əˈkeɪʒnəli
3371,B2,openly,ˈəʊpnli
3372,B2,otherwise,ˈʌðəwaɪz
3373,B2,overall,ˈəʊvərɔːl / ˌəʊvəˈrɔːl
3374,B2,overnight,ˌəʊvəˈnaɪt
3375,B2,partly,ˈpɑːtli
3376,B2,part-time,pɑːt-taɪm
3377,B2,permanently,ˈpɜːmənəntli
3378,B2,potentially,pəʊˈtɛnʃəli
3379,B2,precisely,prɪˈsaɪsli
3380,B2,primarily,ˈpraɪmərɪli
3381,B2,purely,ˈpjʊəli
3382,B2,rapidly,ˈræpɪdli
3383,B2,reasonably,ˈriːznəbli
3384,B2,relatively,ˈrɛlətɪvli
3385,B2,remarkably,rɪˈmɑːkəbli
3386,B2,roughly,ˈrʌfli
3387,B2,severely,sɪˈvɪəli
3388,B2,shortly,ˈʃɔːtli
3389,B2,significantly,sɪgˈnɪfɪkəntli
3390,B2,somehow,ˈsʌmhaʊ
3391,B2,sometime,ˈsʌmtaɪm
3392,B2,somewhat,ˈsʌmwɒt
3393,B2,steadily,ˈstɛdɪli
3394,B2,strictly,ˈstrɪktli
3395,B2,subsequently,ˈsʌbsɪkwəntli
3396,B2,sufficiently,səˈfɪʃəntli
3397,B2,temporarily,ˈtɛmpərərɪli
3398,B2,terribly,ˈtɛrəbli
3399,B2,thoroughly,ˈθʌrəli
3400,B2,thus,ðʌs
3401,B2,truly,ˈtruːli
3402,B2,ultimately,ˈʌltɪmɪtli
3403,B2,upwards,ˈʌpwədz
3404,B2,widely,ˈwaɪdli
3405,B2,absolute,ˈæbsəluːt
3406,B2,abstract,ˈæbstrækt / æbˈstrækt
3407,B2,acceptable,əkˈsɛptəbl
3408,B2,accurate,ˈækjʊrɪt
3409,B2,actual,ˈækʧʊəl
3410,B2,additional,əˈdɪʃənl
3411,B2,adequate,ˈædɪkwɪt
3412,B2,affordable,əˈfɔːdəbl
3413,B2,aggressive,əˈgrɛsɪv
3414,B2,amusing,əˈmjuːzɪŋ
3415,B2,annual,ˈænjʊəl
3416,B2,anxious,ˈæŋkʃəs
3417,B2,apparent,əˈpærənt
3418,B2,appropriate,əˈprəʊprɪɪt / əˈprəʊprɪeɪt
3419,B2,armed,ɑːmd
3420,B2,artificial,ˌɑːtɪˈfɪʃ(ə)l
3421,B2,artistic,ɑːˈtɪstɪk
3422,B2,ashamed,əˈʃeɪmd
3423,B2,associated,əˈsəʊʃɪeɪtɪd
3424,B2,astonishing,əsˈtɒnɪʃɪŋ
3425,B2,audio,ˈɔːdɪˌəʊ
3426,B2,automatic,ˌɔːtəˈmætɪk
3427,B2,awkward,ˈɔːkwəd
3428,B2,balanced,ˈbælənst
3429,B2,beneficial,ˌbɛnɪˈfɪʃəl
3430,B2,bent,bɛnt
3431,B2,biological,ˌbaɪəʊˈlɒʤɪkəl
3432,B2,bitter,ˈbɪtə
3433,B2,blind,blaɪnd
3434,B2,bold,bəʊld
3435,B2,bound,baʊnd
3436,B2,brief,briːf
3437,B2,broad,brɔːd
3438,B2,capable,ˈkeɪpəbl
3439,B2,casual,ˈkæʒjʊəl
3440,B2,challenging,ˈʧælɪnʤɪŋ
3441,B2,charming,ˈʧɑːmɪŋ
3442,B2,civil,ˈsɪvl
3443,B2,colourful,ˈkʌləfʊl
3444,B2,comparative,kəmˈpærətɪv
3445,B2,complicated,ˈkɒmplɪkeɪtɪd
3446,B2,comprehensive,ˌkɒmprɪˈhɛnsɪv
3447,B2,compulsory,kəmˈpʌlsəri
3448,B2,concerned,kənˈsɜːnd
3449,B2,confusing,kənˈfjuːzɪŋ
3450,B2,conscious,ˈkɒnʃəs
3451,B2,considerable,kənˈsɪdərəbl
3452,B2,consistent,kənˈsɪstənt
3453,B2,constant,ˈkɒnstənt
3454,B2,contemporary,kənˈtɛmpərəri
3455,B2,controversial,ˌkɒntrəˈvɜːʃəl
3456,B2,conventional,kənˈvɛnʃənl
3457,B2,convinced,kənˈvɪnst
3458,B2,convincing,kənˈvɪnsɪŋ
3459,B2,corporate,ˈkɔːpərɪt
3460,B2,critical,ˈkrɪtɪkəl
3461,B2,crucial,ˈkruːʃəl
3462,B2,curious,ˈkjʊərɪəs
3463,B2,curved,kɜːvd
3464,B2,cute,kjuːt
3465,B2,deadly,ˈdɛdli
3466,B2,decent,ˈdiːsnt
3467,B2,deliberate,dɪˈlɪbərɪt / dɪˈlɪbəreɪt
3468,B2,delighted,dɪˈlaɪtɪd
3469,B2,democratic,ˌdɛməˈkrætɪk
3470,B2,dependent,dɪˈpɛndənt
3471,B2,depressed,dɪˈprɛst
3472,B2,depressing,dɪˈprɛsɪŋ
3473,B2,desperate,ˈdɛspərɪt
3474,B2,detailed,ˈdiːteɪld
3475,B2,disabled,dɪsˈeɪbld
3476,B2,dishonest,dɪsˈɒnɪst
3477,B2,distant,ˈdɪstənt
3478,B2,distinct,dɪsˈtɪŋkt
3479,B2,diverse,daɪˈvɜːs
3480,B2,domestic,dəʊˈmɛstɪk
3481,B2,dominant,ˈdɒmɪnənt
3482,B2,dramatic,drəˈmætɪk
3483,B2,dull,dʌl
3484,B2,dynamic,daɪˈnæmɪk
3485,B2,editorial,ˌɛdɪˈtɔːrɪəl
3486,B2,efficient,ɪˈfɪʃənt
3487,B2,elderly,ˈɛldəli
3488,B2,elegant,ˈɛlɪgənt
3489,B2,elementary,ˌɛlɪˈmɛntəri
3490,B2,emotional,ɪˈməʊʃənl
3491,B2,enjoyable,ɪnˈʤɔɪəbl
3492,B2,entertaining,ˌɛntəˈteɪnɪŋ
3493,B2,enthusiastic,ɪnˌθjuːzɪˈæstɪk
3494,B2,entire,ɪnˈtaɪə
3495,B2,ethical,ˈɛθɪkəl
3496,B2,ethnic,ˈɛθnɪk
3497,B2,evident,ˈɛvɪdənt
3498,B2,excessive,ɪkˈsɛsɪv
3499,B2,exotic,ɪgˈzɒtɪk
3500,B2,extensive,ɪksˈtɛnsɪv
3501,B2,external,ɛksˈtɜːnl
3502,B2,extraordinary,ɪksˈtrɔːdnri / ˌɛkstrəˈɔːdnri
3503,B2,fabulous,ˈfæbjʊləs
3504,B2,failed,feɪld
3505,B2,fake,feɪk
3506,B2,federal,ˈfɛdərəl
3507,B2,fellow,ˈfɛləʊ
3508,B2,flexible,ˈflɛksəbl
3509,B2,folding,ˈfəʊldɪŋ
3510,B2,fond,fɒnd
3511,B2,former,ˈfɔːmə
3512,B2,fortunate,ˈfɔːʧnɪt
3513,B2,frequent,ˈfriːkwənt / friːˈkwɛnt
3514,B2,fundamental,ˌfʌndəˈmɛntl
3515,B2,furious,ˈfjʊərɪəs
3516,B2,gay,geɪ
3517,B2,genetic,ʤɪˈnɛtɪk
3518,B2,genuine,ˈʤɛnjʊɪn
3519,B2,golden,ˈgəʊldən
3520,B2,gorgeous,ˈgɔːʤəs
3521,B2,grand,grænd
3522,B2,graphic,ˈgræfɪk
3523,B2,harmful,ˈhɑːmfʊl
3524,B2,hidden,ˈhɪdn
3525,B2,hilarious,hɪˈleərɪəs
3526,B2,hollow,ˈhɒləʊ
3527,B2,holy,ˈhəʊli
3528,B2,homeless,ˈhəʊmlɪs
3529,B2,humorous,ˈhjuːmərəs
3530,B2,identical,aɪˈdɛntɪkəl
3531,B2,immune,ɪˈmjuːn
3532,B2,impatient,ɪmˈpeɪʃənt
3533,B2,impressed,ɪmˈprɛst
3534,B2,incorrect,ˌɪnkəˈrɛkt
3535,B2,industrial,ɪnˈdʌstrɪəl
3536,B2,inevitable,ɪnˈɛvɪtəbl
3537,B2,initial,ɪˈnɪʃəl
3538,B2,inner,ˈɪnə
3539,B2,innovative,ɪnˈnɒvətɪv
3540,B2,instant,ˈɪnstənt
3541,B2,intellectual,ˌɪntɪˈlɛktjʊəl
3542,B2,intended,ɪnˈtɛndɪd
3543,B2,intense,ɪnˈtɛns
3544,B2,internal,ɪnˈtɜːnl
3545,B2,isolated,ˈaɪsəleɪtɪd
3546,B2,junior,ˈʤuːnjə
3547,B2,limited,ˈlɪmɪtɪd
3548,B2,literary,ˈlɪtərəri
3549,B2,lively,ˈlaɪvli
3550,B2,logical,ˈlɒʤɪkəl
3551,B2,loose,luːs
3552,B2,loyal,ˈlɔɪəl
3553,B2,magnificent,mægˈnɪfɪsnt
3554,B2,martial,ˈmɑːʃəl
3555,B2,massive,ˈmæsɪv
3556,B2,matching,ˈmæʧɪŋ
3557,B2,mechanical,mɪˈkænɪkəl
3558,B2,memorable,ˈmɛmərəbl
3559,B2,minor,ˈmaɪnə
3560,B2,miserable,ˈmɪzərəbl
3561,B2,mixed,mɪkst
3562,B2,modest,ˈmɒdɪst
3563,B2,monthly,ˈmʌnθli
3564,B2,moving,ˈmuːvɪŋ
3565,B2,multiple,ˈmʌltɪpl
3566,B2,mysterious,mɪsˈtɪərɪəs
3567,B2,naked,ˈneɪkɪd
3568,B2,nasty,ˈnɑːsti
3569,B2,neat,niːt
3570,B2,neutral,ˈnjuːtrəl
3571,B2,numerous,ˈnjuːmərəs
3572,B2,nursing,ˈnɜːsɪŋ
3573,B2,offensive,əˈfɛnsɪv
3574,B2,ongoing,ˈɒŋˌgəʊɪŋ
3575,B2,opposed,əˈpəʊzd
3576,B2,optimistic,ˌɒptɪˈmɪstɪk
3577,B2,organic,ɔːˈgænɪk
3578,B2,outer,ˈaʊtə
3579,B2,outstanding,aʊtˈstændɪŋ
3580,B2,overseas,ˌəʊvəˈsiːz
3581,B2,passionate,ˈpæʃənɪt
3582,B2,permanent,ˈpɜːmənənt
3583,B2,plain,pleɪn
3584,B2,pointed,ˈpɔɪntɪd
3585,B2,precious,ˈprɛʃəs
3586,B2,precise,prɪˈsaɪz
3587,B2,predictable,prɪˈdɪktəbl
3588,B2,pregnant,ˈprɛgnənt
3589,B2,prime,praɪm
3590,B2,principal,ˈprɪnsəpəl
3591,B2,prior,ˈpraɪə
3592,B2,probable,ˈprɒbəbl
3593,B2,progressive,prəʊˈgrɛsɪv
3594,B2,promising,ˈprɒmɪsɪŋ
3595,B2,psychological,ˌsaɪkəˈlɒʤɪkəl
3596,B2,pure,pjʊə
3597,B2,racial,ˈreɪʃəl
3598,B2,random,ˈrændəm
3599,B2,rapid,ˈræpɪd
3600,B2,raw,rɔː
3601,B2,realistic,rɪəˈlɪstɪk
3602,B2,reasonable,ˈriːznəbl
3603,B2,regional,ˈriːʤənl
3604,B2,relevant,ˈrɛlɪvənt
3605,B2,relieved,rɪˈliːvd
3606,B2,remarkable,rɪˈmɑːkəbl
3607,B2,ridiculous,rɪˈdɪkjʊləs
3608,B2,risky,ˈrɪski
3609,B2,rural,ˈrʊərəl
3610,B2,satisfied,ˈsætɪsfaɪd
3611,B2,senior,ˈsiːnjə
3612,B2,sensitive,ˈsɛnsɪtɪv
3613,B2,severe,sɪˈvɪə
